5028,0,4972,0,0,4972
8020,0,1980,0,0,1980
8102,0,1898,0,0,1898
8117,0,1617,266,0,1883
8161,0,1487,352,0,1839
8183,0,1412,405,0,1817
8230,0,1348,422,0,1770
8262,0,1330,408,0,1738
8282,0,1308,410,0,1718
8302,0,1296,402,0,1698
8332,0,1234,434,0,1668
8306,0,1211,483,0,1694
8293,0,1225,482,0,1707
8309,0,1176,515,0,1691
8321,0,1142,536,1,1679
8314,0,1155,526,5,1686
8357,0,1111,523,9,1643
8390,0,1097,507,6,1610
8407,0,1102,482,9,1593
8418,0,1115,458,9,1582
8437,0,1073,484,6,1563
8476,0,1029,487,8,1524
8500,0,1001,488,11,1500
8489,0,1009,486,16,1511
8487,0,1013,485,15,1513
8414,0,1088,482,16,1586
8397,0,1082,508,13,1603
8381,0,1067,541,11,1619
8390,0,1049,548,13,1610
8416,0,1038,533,13,1584
8458,0,1000,529,13,1542
8489,0,976,518,17,1511
8496,0,973,511,20,1504
8560,0,924,499,17,1440
8543,0,950,488,19,1457
8544,0,952,488,16,1456
8579,0,925,482,14,1421
8564,0,925,494,17,1436
8556,0,933,494,17,1444
8594,0,918,471,17,1406
8568,0,915,498,19,1432
8627,0,876,478,19,1373
8599,0,896,489,16,1401
8579,0,914,492,15,1421
8580,0,909,495,16,1420
8581,0,874,521,24,1419
8581,0,856,537,26,1419
8552,0,878,542,28,1448
8571,0,832,568,29,1429
8594,0,833,545,28,1406
8617,0,836,523,24,1383
8615,0,835,523,27,1385
8651,0,794,528,27,1349
8651,0,791,534,24,1349
8642,0,789,540,29,1358
8639,0,802,526,33,1361
8648,0,783,534,35,1352
8636,0,766,560,38,1364
8652,0,782,524,42,1348
8669,0,759,525,47,1331
8647,0,779,522,52,1353
8619,0,759,568,54,1381
8559,0,802,587,52,1441
8555,0,793,598,54,1445
8518,0,784,628,70,1482
8521,0,746,664,69,1479
8450,0,772,704,74,1550
8441,0,783,694,82,1559
8469,0,739,698,94,1531
8482,0,745,669,104,1518
8479,0,771,642,108,1521
8497,0,761,627,115,1503
8481,0,760,643,116,1519
8520,0,739,616,125,1480
8514,0,751,594,141,1486
8519,0,761,586,134,1481
8525,0,753,594,128,1475
8546,0,754,579,121,1454
8576,0,738,569,117,1424
8563,0,747,578,112,1437
8570,0,735,595,100,1430
8584,0,727,591,98,1416
8606,0,713,575,106,1394
8614,0,700,588,98,1386
8625,0,704,575,96,1375
8641,0,684,578,97,1359
8639,0,707,559,95,1361
8621,0,721,560,98,1379
8616,0,719,566,99,1384
8611,0,726,558,105,1389
8589,0,721,567,123,1411
8605,0,700,563,132,1395
8596,0,708,566,130,1404
8616,0,698,549,137,1384
8594,0,706,562,138,1406
8566,0,741,550,143,1434
8594,0,693,565,148,1406
8594,0,696,562,148,1406
8579,0,741,532,148,1421
8620,0,708,514,158,1380
8605,0,734,505,156,1395
8630,0,721,502,147,1370
8661,0,708,487,144,1339
8690,1,692,485,132,1310
8677,1,712,486,124,1323
8675,3,674,530,118,1325
8656,3,678,550,113,1344
8668,3,684,533,112,1332
8715,4,645,522,114,1285
8698,5,673,512,112,1302
8666,6,700,512,116,1334
8671,8,696,510,115,1329
8687,10,672,516,115,1313
