2510,2486,0,2460,2544,7490
6823,1571,0,822,784,3177
5418,3999,0,325,258,4582
2746,6756,0,290,208,7254
929,8485,0,344,242,9071
302,9001,0,419,278,9698
198,8952,0,510,340,9802
303,8691,0,623,383,9697
498,8353,0,687,462,9502
743,7960,0,796,501,9257
1093,7522,0,836,549,8907
1447,7054,0,910,589,8553
1886,6589,0,922,603,8114
2306,6118,0,982,594,7694
2745,5632,0,987,636,7255
3233,5162,0,1018,587,6767
3694,4708,0,1019,579,6306
4154,4293,0,1011,542,5846
4550,3901,0,1014,535,5450
4951,3548,0,994,507,5049
5353,3220,0,931,496,4647
5726,2979,0,849,446,4274
6053,2806,0,735,406,3947
6230,2699,0,690,381,3770
6358,2663,0,624,355,3642
6382,2698,0,573,347,3618
6314,2785,0,539,362,3686
6207,2941,0,511,341,3793
6015,3161,0,473,351,3985
5763,3436,0,460,341,4237
5414,3735,0,458,393,4586
5094,4020,0,462,424,4906
4755,4301,0,488,456,5245
4498,4570,0,503,429,5502
4186,4817,0,536,461,5814
3964,5003,0,562,471,6036
3782,5186,0,565,467,6218
3624,5304,0,593,479,6376
3484,5417,0,622,477,6516
3392,5517,0,647,444,6608
3271,5602,0,697,430,6729
3199,5672,0,718,411,6801
3080,5735,0,760,425,6920
3055,5701,0,808,436,6945
3082,5616,0,865,437,6918
3129,5491,0,923,457,6871
3224,5366,0,947,463,6776
3369,5277,0,906,448,6631
3453,5233,0,882,432,6547
3478,5230,0,848,444,6522
3455,5217,0,853,475,6545
3440,5183,0,882,495,6560
3410,5179,0,909,502,6590
3369,5202,0,939,490,6631
3312,5233,0,987,468,6688
3268,5240,0,1012,480,6732
3218,5268,0,1015,499,6782
3192,5274,0,1017,517,6808
3148,5268,0,1035,549,6852
3205,5228,0,1017,550,6795
3205,5218,0,1026,551,6795
3246,5131,0,1064,559,6754
3345,5038,0,1078,539,6655
3440,4970,0,1061,529,6560
3488,4897,0,1062,553,6512
3534,4827,0,1090,549,6466
3565,4782,0,1113,540,6435
3562,4796,0,1125,517,6438
3498,4787,0,1196,519,6502
3461,4800,0,1223,516,6539
3411,4818,0,1253,518,6589
3378,4801,0,1317,504,6622
3411,4754,0,1333,502,6589
3472,4715,0,1295,518,6528
3502,4651,0,1343,504,6498
3599,4621,0,1278,502,6401
3625,4611,0,1277,487,6375
3604,4651,0,1247,498,6396
3515,4738,0,1267,480,6485
3382,4800,0,1299,519,6618
3254,4845,0,1349,552,6746
3278,4809,0,1377,536,6722
3276,4799,0,1408,517,6724
3308,4793,0,1375,524,6692
3349,4719,0,1368,564,6651
3451,4666,0,1337,546,6549
3470,4644,0,1351,535,6530
3475,4663,0,1310,552,6525
3498,4717,0,1273,512,6502
3539,4701,0,1297,463,6461
3487,4736,0,1352,425,6513
3374,4783,0,1432,411,6626
3351,4823,0,1429,397,6649
3334,4849,0,1429,388,6666
3332,4924,0,1346,398,6668
3267,4998,0,1321,414,6733
3157,5064,0,1345,434,6843
3070,5079,0,1398,453,6930
3047,5082,0,1417,454,6953
3081,5077,0,1377,465,6919
3144,4991,0,1395,470,6856
3203,4883,0,1445,469,6797
3284,4780,0,1487,449,6716
3333,4685,0,1520,462,6667
3420,4623,0,1511,446,6580
3534,4573,0,1457,436,6466
3614,4575,0,1411,400,6386
3636,4521,0,1418,425,6364
3715,4503,0,1389,393,6285
3787,4520,0,1280,413,6213
3750,4567,0,1272,411,6250
3694,4627,0,1247,432,6306
3649,4650,0,1274,427,6351
3653,4690,0,1239,418,6347
3574,4770,0,1253,403,6426
3468,4870,0,1263,399,6532
3364,4900,0,1329,407,6636
3350,4949,0,1308,393,6650
3409,5031,0,1206,354,6591
3284,5118,0,1244,354,6716
3161,5187,0,1294,358,6839
3075,5149,0,1394,382,6925
3126,5057,0,1452,365,6874
3246,4942,0,1442,370,6754
3371,4854,0,1422,353,6629
3451,4768,0,1426,355,6549
3502,4723,0,1404,371,6498
3446,4711,0,1440,403,6554
3423,4721,0,1430,426,6577
3407,4744,0,1411,438,6593
3376,4799,0,1374,451,6624
3423,4876,0,1282,419,6577
3385,4923,0,1277,415,6615
3301,4979,0,1306,414,6699
3226,5085,0,1291,398,6774
3127,5129,0,1320,424,6873
3077,5175,0,1345,403,6923
3037,5199,0,1392,372,6963
3106,5161,0,1390,343,6894
3127,5094,0,1460,319,6873
3130,4966,0,1586,318,6870
3283,4841,0,1560,316,6717
3335,4730,0,1620,315,6665
3400,4653,0,1617,330,6600
3507,4584,0,1573,336,6493
3652,4539,0,1468,341,6348
3714,4530,0,1414,342,6286
3786,4526,0,1345,343,6214
3770,4544,0,1341,345,6230
3730,4627,0,1301,342,6270
3573,4760,0,1315,352,6427
3453,4883,0,1320,344,6547
3299,4969,0,1398,334,6701
3225,5003,0,1442,330,6775
3195,5031,0,1435,339,6805
3130,5062,0,1459,349,6870
3093,5046,0,1482,379,6907
3127,5050,0,1449,374,6873
3072,5041,0,1492,395,6928
3084,4997,0,1480,439,6916
3115,4967,0,1466,452,6885
3200,4985,0,1384,431,6800
3168,5019,0,1417,396,6832
3132,5079,0,1420,369,6868
3068,5153,0,1419,360,6932
3009,5199,0,1464,328,6991
2930,5250,0,1506,314,7070
2833,5258,0,1584,325,7167
2860,5192,0,1614,334,7140
2899,5089,0,1653,359,7101
3035,4965,0,1631,369,6965
3228,4837,0,1572,363,6772
3371,4679,0,1576,374,6629
3577,4539,0,1538,346,6423
3676,4495,0,1490,339,6324
3705,4458,0,1492,345,6295
3719,4428,0,1520,333,6281
3707,4478,0,1488,327,6293
3696,4528,0,1473,303,6304
3670,4638,0,1420,272,6330
3593,4769,0,1372,266,6407
3502,4860,0,1373,265,6498
3441,4930,0,1377,252,6559
3390,4957,0,1411,242,6610
3368,4928,0,1458,246,6632
3427,4869,0,1442,262,6573
3422,4786,0,1526,266,6578
3486,4739,0,1544,231,6514
3516,4714,0,1549,221,6484
3481,4728,0,1574,217,6519
3481,4810,0,1494,215,6519
3367,4893,0,1508,232,6633
3331,4988,0,1445,236,6669
3254,5094,0,1404,248,6746
3167,5228,0,1346,259,6833
3040,5376,0,1322,262,6960
2859,5461,0,1410,270,7141
2752,5479,0,1474,295,7248
2681,5423,0,1595,301,7319
2738,5311,0,1647,304,7262
2875,5164,0,1681,280,7125
3006,5065,0,1659,270,6994
3118,4956,0,1678,248,6882
3189,4858,0,1710,243,6811
3264,4675,0,1802,259,6736
3435,4532,0,1772,261,6565
3594,4430,0,1727,249,6406
3755,4437,0,1562,246,6245
3774,4462,0,1506,258,6226
3723,4549,0,1474,254,6277
3615,4726,0,1402,257,6385
3412,4920,0,1436,232,6588
3242,5094,0,1445,219,6758
3044,5254,0,1475,227,6956
2878,5396,0,1494,232,7122
2719,5460,0,1579,242,7281
2671,5451,0,1635,243,7329
2668,5399,0,1667,266,7332
2674,5288,0,1756,282,7326
2720,5174,0,1800,306,7280
2799,4994,0,1911,296,7201
2952,4810,0,1941,297,7048
3207,4670,0,1845,278,6793
3394,4546,0,1810,250,6606
3578,4476,0,1692,254,6422
3694,4480,0,1602,224,6306
3669,4552,0,1582,197,6331
3575,4608,0,1620,197,6425
3493,4638,0,1644,225,6507
3389,4728,0,1656,227,6611
3326,4778,0,1664,232,6674
3308,4852,0,1605,235,6692
3307,4888,0,1594,211,6693
3341,4928,0,1520,211,6659
3312,4960,0,1509,219,6688
3257,4980,0,1561,202,6743
3215,5007,0,1571,207,6785
3137,5066,0,1580,217,6863
3089,5084,0,1587,240,6911
3002,5086,0,1643,269,6998
2979,5062,0,1706,253,7021
2948,5041,0,1753,258,7052
2930,5003,0,1797,270,7070
2986,4915,0,1822,277,7014
3115,4814,0,1778,293,6885
3255,4761,0,1711,273,6745
3396,4704,0,1635,265,6604
3413,4646,0,1649,292,6587
3519,4586,0,1592,303,6481
3600,4563,0,1541,296,6400
3626,4580,0,1524,270,6374
3636,4636,0,1487,241,6364
3537,4679,0,1552,232,6463
3403,4742,0,1613,242,6597
3329,4824,0,1623,224,6671
3245,4901,0,1622,232,6755
3165,4938,0,1698,199,6835
3130,4979,0,1700,191,6870
3042,5002,0,1765,191,6958
3014,4964,0,1829,193,6986
3071,4905,0,1827,197,6929
3210,4866,0,1705,219,6790
3328,4839,0,1616,217,6672
3345,4798,0,1631,226,6655
3337,4798,0,1621,244,6663
3335,4761,0,1638,266,6665
3367,4709,0,1660,264,6633
3377,4658,0,1687,278,6623
3450,4605,0,1665,280,6550
3512,4589,0,1627,272,6488
3475,4620,0,1620,285,6525
3448,4643,0,1608,301,6552
3402,4699,0,1631,268,6598
3277,4836,0,1645,242,6723
3126,4944,0,1690,240,6874
3055,5048,0,1685,212,6945
3072,5161,0,1576,191,6928
3042,5209,0,1548,201,6958
2961,5283,0,1535,221,7039
2882,5307,0,1556,255,7118
2787,5273,0,1690,250,7213
2813,5174,0,1792,221,7187
2871,5033,0,1866,230,7129
3031,4838,0,1896,235,6969
3241,4672,0,1837,250,6759
3512,4573,0,1667,248,6488
3499,4585,0,1649,267,6501
3521,4658,0,1561,260,6479
3431,4722,0,1590,257,6569
3425,4805,0,1503,267,6575
3365,4923,0,1453,259,6635
3321,5028,0,1400,251,6679
3179,5109,0,1461,251,6821
3060,5137,0,1557,246,6940
2927,5116,0,1705,252,7073
2993,5090,0,1676,241,7007
2985,5052,0,1719,244,7015
3013,4967,0,1768,252,6987
3166,4882,0,1709,243,6834
3294,4827,0,1637,242,6706
3360,4757,0,1638,245,6640
3397,4760,0,1589,254,6603
3351,4770,0,1613,266,6649
3328,4770,0,1642,260,6672
3234,4810,0,1698,258,6766
3235,4827,0,1692,246,6765
3172,4837,0,1742,249,6828
3177,4878,0,1697,248,6823
3174,4886,0,1702,238,6826
3232,4874,0,1654,240,6768
3233,4881,0,1646,240,6767
3280,4865,0,1623,232,6720
3289,4865,0,1614,232,6711
3278,4869,0,1635,218,6722
3301,4873,0,1625,201,6699
3262,4906,0,1651,181,6738
3232,4906,0,1678,184,6768
3200,4897,0,1731,172,6800
3237,4945,0,1650,168,6763
3219,4956,0,1661,164,6781
3219,4920,0,1685,176,6781
3175,4907,0,1733,185,6825
3154,4830,0,1833,183,6846
3262,4762,0,1804,172,6738
3337,4719,0,1793,151,6663
3402,4724,0,1747,127,6598
3362,4754,0,1762,122,6638
3312,4820,0,1749,119,6688
3274,4840,0,1760,126,6726
3291,4854,0,1718,137,6709
3375,4901,0,1598,126,6625
3311,4977,0,1586,126,6689
3165,5069,0,1640,126,6835
2987,5161,0,1706,146,7013
2916,5243,0,1692,149,7084
2855,5258,0,1736,151,7145
2779,5264,0,1820,137,7221
2794,5177,0,1876,153,7206
2847,5074,0,1938,141,7153
2902,4966,0,1995,137,7098
3102,4813,0,1937,148,6898
3255,4702,0,1902,141,6745
3324,4653,0,1876,147,6676
3458,4648,0,1755,139,6542
3521,4678,0,1663,138,6479
3453,4800,0,1618,129,6547
3292,4970,0,1592,146,6708
3115,5088,0,1654,143,6885
2998,5130,0,1740,132,7002
2936,5140,0,1804,120,7064
2928,5109,0,1856,107,7072
2995,5083,0,1820,102,7005
3048,5006,0,1830,116,6952
3178,4897,0,1799,126,6822
3235,4861,0,1770,134,6765
3222,4884,0,1775,119,6778
3178,4991,0,1718,113,6822
3126,5098,0,1684,92,6874
3040,5181,0,1687,92,6960
2944,5226,0,1741,89,7056
2812,5236,0,1856,96,7188
2773,5219,0,1901,107,7227
2810,5086,0,1973,131,7190
2950,4881,0,2039,130,7050
3196,4735,0,1964,105,6804
3379,4658,0,1869,94,6621
3450,4589,0,1863,98,6550
3466,4571,0,1854,109,6534
3472,4543,0,1866,119,6528
3564,4516,0,1822,98,6436
3615,4551,0,1737,97,6385
3557,4629,0,1708,106,6443
3481,4763,0,1666,90,6519
3349,4897,0,1679,75,6651
3163,5003,0,1762,72,6837
3017,5106,0,1809,68,6983
3003,5147,0,1786,64,6997
2983,5146,0,1808,63,7017
2987,5124,0,1819,70,7013
3008,5078,0,1847,67,6992
3009,5053,0,1876,62,6991
3023,5025,0,1889,63,6977
3031,4949,0,1958,62,6969
3101,4867,0,1969,63,6899
3204,4772,0,1960,64,6796
3304,4745,0,1877,74,6696
3330,4809,0,1774,87,6670
3232,4865,0,1814,89,6768
3199,4907,0,1815,79,6801
3190,4895,0,1846,69,6810
3199,4910,0,1832,59,6801
3161,4928,0,1856,55,6839
3088,4991,0,1864,57,6912
3008,5026,0,1900,66,6992
2942,5037,0,1944,77,7058
2982,4939,0,1987,92,7018
3102,4799,0,2008,91,6898
3241,4674,0,1997,88,6759
3387,4623,0,1913,77,6613
3432,4621,0,1868,79,6568
3416,4596,0,1907,81,6584
3363,4636,0,1924,77,6637
3390,4682,0,1855,73,6610
3356,4782,0,1789,73,6644
3222,4887,0,1815,76,6778
3159,4996,0,1768,77,6841
3047,5117,0,1752,84,6953
2945,5234,0,1726,95,7055
2815,5291,0,1787,107,7185
2734,5298,0,1845,123,7266
2708,5272,0,1877,143,7292
2691,5133,0,2008,168,7309
2781,4945,0,2111,163,7219
2978,4799,0,2083,140,7022
3149,4645,0,2049,157,6851
3284,4538,0,2019,159,6716
3344,4480,0,2017,159,6656
3447,4506,0,1896,151,6553
3488,4522,0,1869,121,6512
3517,4592,0,1788,103,6483
3450,4706,0,1728,116,6550
3391,4855,0,1639,115,6609
3242,4980,0,1660,118,6758
3071,5150,0,1655,124,6929
2883,5313,0,1693,111,7117
2741,5354,0,1797,108,7259
2680,5393,0,1820,107,7320
2661,5380,0,1848,111,7339
2662,5331,0,1902,105,7338
2689,5269,0,1928,114,7311
2710,5177,0,2000,113,7290
2738,5056,0,2085,121,7262
2897,4855,0,2118,130,7103
3142,4625,0,2083,150,6858
3398,4459,0,1997,146,6602
3571,4378,0,1915,136,6429
3708,4418,0,1761,113,6292
3703,4519,0,1670,108,6297
3498,4645,0,1752,105,6502
3383,4769,0,1752,96,6617
3277,4894,0,1746,83,6723
3204,5007,0,1702,87,6796
3088,5106,0,1717,89,6912
3015,5212,0,1679,94,6985
2899,5306,0,1696,99,7101
2831,5330,0,1735,104,7169
2813,5278,0,1799,110,7187
2808,5139,0,1928,125,7192
2931,4968,0,1957,144,7069
3094,4795,0,1957,154,6906
3204,4633,0,2002,161,6796
3367,4531,0,1944,158,6633
3464,4458,0,1892,186,6536
3592,4452,0,1779,177,6408
3678,4506,0,1701,115,6322
3664,4585,0,1680,71,6336
3604,4717,0,1636,43,6396
3411,4852,0,1697,40,6589
3292,4938,0,1730,40,6708
3191,5011,0,1753,45,6809
3066,5072,0,1825,37,6934
3035,5075,0,1851,39,6965
3008,5037,0,1919,36,6992
2987,4983,0,1990,40,7013
3085,4942,0,1933,40,6915
3177,4871,0,1906,46,6823
3231,4798,0,1923,48,6769
3286,4720,0,1935,59,6714
3411,4634,0,1901,54,6589
3512,4640,0,1794,54,6488
3523,4705,0,1720,52,6477
3416,4782,0,1755,47,6584
3342,4800,0,1822,36,6658
3302,4813,0,1860,25,6698
3306,4837,0,1839,18,6694
3323,4832,0,1825,20,6677
3369,4835,0,1777,19,6631
3388,4874,0,1715,23,6612
3297,4936,0,1743,24,6703
3152,4998,0,1825,25,6848
3106,5067,0,1807,20,6894
3046,5092,0,1846,16,6954
3104,5082,0,1800,14,6896
3070,5071,0,1844,15,6930
3061,5066,0,1858,15,6939
3038,5041,0,1907,14,6962
3054,4983,0,1950,13,6946
3115,4933,0,1942,10,6885
3147,4881,0,1963,9,6853
3145,4852,0,1992,11,6855
3153,4754,0,2077,16,6847
3277,4684,0,2021,18,6723
3357,4670,0,1950,23,6643
3405,4741,0,1839,15,6595
3308,4757,0,1921,14,6692
3326,4827,0,1834,13,6674
3226,4940,0,1820,14,6774
3143,5060,0,1785,12,6857
3011,5117,0,1858,14,6989
2998,5113,0,1875,14,7002
3013,5069,0,1905,13,6987
3069,5002,0,1913,16,6931
3181,4884,0,1915,20,6819
3248,4784,0,1944,24,6752
3256,4716,0,1997,31,6744
3265,4651,0,2053,31,6735
3305,4555,0,2113,27,6695
3486,4488,0,1999,27,6514
3646,4507,0,1817,30,6354
3748,4573,0,1648,31,6252
3622,4676,0,1671,31,6378
3527,4758,0,1683,32,6473
3334,4873,0,1752,41,6666
3193,4970,0,1796,41,6807
3077,5017,0,1873,33,6923
3047,5022,0,1898,33,6953
3058,5002,0,1907,33,6942
3165,5030,0,1773,32,6835
3182,5071,0,1721,26,6818
3126,5094,0,1752,28,6874
3023,5145,0,1803,29,6977
2939,5242,0,1794,25,7061
2851,5317,0,1810,22,7149
2770,5335,0,1873,22,7230
2771,5275,0,1927,27,7229
2812,5193,0,1963,32,7188
2899,5082,0,1978,41,7101
3015,4911,0,2026,48,6985
3135,4768,0,2048,49,6865
3279,4664,0,2010,47,6721
3427,4590,0,1949,34,6573
3501,4587,0,1881,31,6499
3515,4574,0,1884,27,6485
3560,4611,0,1807,22,6440
3503,4642,0,1834,21,6497
3482,4666,0,1838,14,6518
3501,4702,0,1792,5,6499
3491,4765,0,1743,1,6509
3429,4840,0,1731,0,6571
3286,4897,0,1817,0,6714
3237,4936,0,1827,0,6763
3207,5001,0,1792,0,6793
3149,5065,0,1786,0,6851
3105,5069,0,1826,0,6895
3092,5041,0,1867,0,6908
3093,4975,0,1932,0,6907
3170,4939,0,1891,0,6830
3211,4902,0,1887,0,6789
3258,4806,0,1936,0,6742
3373,4667,0,1960,0,6627
3528,4590,0,1882,0,6472
3597,4536,0,1867,0,6403
3685,4498,0,1817,0,6315
3677,4532,0,1791,0,6323
3621,4623,0,1756,0,6379
3528,4765,0,1707,0,6472
3341,4976,0,1683,0,6659
3157,5152,0,1691,0,6843
3033,5289,0,1678,0,6967
2880,5442,0,1678,0,7120
2704,5539,0,1757,0,7296
2533,5610,0,1857,0,7467
2474,5622,0,1904,0,7526
2511,5541,0,1948,0,7489
2590,5351,0,2059,0,7410
2757,5160,0,2083,0,7243
2920,4903,0,2177,0,7080
3184,4640,0,2176,0,6816
3488,4412,0,2100,0,6512
3786,4230,0,1984,0,6214
3972,4123,0,1905,0,6028
4043,4102,0,1855,0,5957
4019,4163,0,1818,0,5981
3956,4276,0,1768,0,6044
3790,4407,0,1803,0,6210
3696,4569,0,1735,0,6304
3643,4755,0,1602,0,6357
3536,4919,0,1545,0,6464
3325,5074,0,1601,0,6675
3087,5188,0,1725,0,6913
2918,5317,0,1765,0,7082
2796,5361,0,1843,0,7204
2795,5318,0,1887,0,7205
2808,5252,0,1940,0,7192
2860,5117,0,2023,0,7140
2974,4969,0,2057,0,7026
3138,4802,0,2060,0,6862
3313,4621,0,2066,0,6687
3552,4495,0,1953,0,6448
3691,4397,0,1912,0,6309
3837,4369,0,1794,0,6163
3876,4413,0,1711,0,6124
3820,4516,0,1664,0,6180
3661,4682,0,1657,0,6339
3466,4828,0,1706,0,6534
3309,4928,0,1763,0,6691
3218,5063,0,1719,0,6782
3123,5202,0,1675,0,6877
3021,5327,0,1652,0,6979
2853,5404,0,1743,0,7147
2706,5462,0,1832,0,7294
2621,5454,0,1925,0,7379
2604,5425,0,1971,0,7396
2666,5265,0,2069,0,7334
2759,5104,0,2137,0,7241
2859,4947,0,2194,0,7141
2997,4747,0,2256,0,7003
3176,4563,0,2261,0,6824
3369,4341,0,2290,0,6631
3680,4162,0,2158,0,6320
3868,4107,0,2025,0,6132
4012,4188,0,1800,0,5988
3915,4312,0,1773,0,6085
3823,4469,0,1708,0,6177
3636,4647,0,1717,0,6364
3482,4832,0,1686,0,6518
3251,5039,0,1710,0,6749
2964,5269,0,1767,0,7036
2719,5422,0,1859,0,7281
2626,5474,0,1900,0,7374
2651,5428,0,1921,0,7349
2741,5319,0,1940,0,7259
2828,5229,0,1943,0,7172
2795,5146,0,2059,0,7205
2812,5075,0,2113,0,7188
2895,4969,0,2136,0,7105
3066,4779,0,2155,0,6934
3260,4643,0,2097,0,6740
3414,4539,0,2047,0,6586
3491,4458,0,2051,0,6509
3602,4427,0,1971,0,6398
3603,4482,0,1915,0,6397
3565,4532,0,1903,0,6435
3506,4634,0,1860,0,6494
3475,4762,0,1763,0,6525
3346,4879,0,1775,0,6654
3303,5010,0,1687,0,6697
3143,5123,0,1734,0,6857
3022,5227,0,1751,0,6978
2860,5320,0,1820,0,7140
2723,5340,0,1937,0,7277
2670,5245,0,2085,0,7330
2760,5143,0,2097,0,7240
2867,4988,0,2145,0,7133
3077,4829,0,2094,0,6923
3246,4689,0,2065,0,6754
3363,4585,0,2052,0,6637
3481,4553,0,1966,0,6519
3503,4583,0,1914,0,6497
3491,4593,0,1916,0,6509
3455,4640,0,1905,0,6545
3434,4725,0,1841,0,6566
3350,4790,0,1860,0,6650
3311,4799,0,1890,0,6689
3337,4830,0,1833,0,6663
3330,4924,0,1746,0,6670
3156,5020,0,1824,0,6844
3040,5067,0,1893,0,6960
2941,5129,0,1930,0,7059
2874,5170,0,1956,0,7126
2812,5162,0,2026,0,7188
2827,5154,0,2019,0,7173
2898,5055,0,2047,0,7102
3018,4931,0,2051,0,6982
3090,4842,0,2068,0,6910
3153,4806,0,2041,0,6847
3244,4763,0,1993,0,6756
3367,4739,0,1894,0,6633
3408,4758,0,1834,0,6592
3291,4847,0,1862,0,6709
3165,4975,0,1860,0,6835
3022,5077,0,1901,0,6978
2978,5165,0,1857,0,7022
2904,5243,0,1853,0,7096
2866,5281,0,1853,0,7134
2823,5347,0,1830,0,7177
2753,5353,0,1894,0,7247
2719,5310,0,1971,0,7281
2738,5192,0,2070,0,7262
2839,5083,0,2078,0,7161
2902,5020,0,2078,0,7098
2925,4934,0,2141,0,7075
3009,4860,0,2131,0,6991
3147,4821,0,2032,0,6853
3190,4765,0,2045,0,6810
3248,4767,0,1985,0,6752
3189,4867,0,1944,0,6811
3155,4897,0,1948,0,6845
3161,4872,0,1967,0,6839
3222,4876,0,1902,0,6778
3212,4863,0,1925,0,6788
3168,4863,0,1969,0,6832
3122,4855,0,2023,0,6878
3179,4865,0,1956,0,6821
3164,4891,0,1945,0,6836
3155,4914,0,1931,0,6845
3130,4917,0,1953,0,6870
3137,4932,0,1931,0,6863
3147,4924,0,1929,0,6853
3143,4890,0,1967,0,6857
3160,4891,0,1949,0,6840
3172,4928,0,1900,0,6828
3141,4950,0,1909,0,6859
3105,4929,0,1966,0,6895
3093,4944,0,1963,0,6907
3080,4904,0,2016,0,6920
3143,4876,0,1981,0,6857
3210,4809,0,1981,0,6790
3303,4708,0,1989,0,6697
3391,4668,0,1941,0,6609
3469,4650,0,1881,0,6531
3382,4705,0,1913,0,6618
3263,4781,0,1956,0,6737
3170,4852,0,1978,0,6830
3184,4869,0,1947,0,6816
3204,4898,0,1898,0,6796
3207,4964,0,1829,0,6793
3217,5003,0,1780,0,6783
3156,5044,0,1800,0,6844
3081,5047,0,1872,0,6919
3076,5028,0,1896,0,6924
3199,4946,0,1855,0,6801
3299,4895,0,1806,0,6701
3348,4838,0,1814,0,6652
3352,4778,0,1870,0,6648
3412,4727,0,1861,0,6588
3516,4705,0,1779,0,6484
3512,4731,0,1757,0,6488
3443,4764,0,1793,0,6557
3401,4773,0,1826,0,6599
3404,4789,0,1807,0,6596
3358,4833,0,1809,0,6642
3348,4910,0,1742,0,6652
3305,5015,0,1680,0,6695
3173,5153,0,1674,0,6827
2991,5278,0,1731,0,7009
2811,5362,0,1827,0,7189
2709,5405,0,1886,0,7291
2667,5408,0,1925,0,7333
2698,5331,0,1971,0,7302
2837,5153,0,2010,0,7163
3036,4951,0,2013,0,6964
3192,4734,0,2074,0,6808
3353,4554,0,2093,0,6647
3552,4436,0,2012,0,6448
3690,4384,0,1926,0,6310
3678,4403,0,1919,0,6322
3691,4466,0,1843,0,6309
3656,4543,0,1801,0,6344
3605,4738,0,1657,0,6395
3336,4989,0,1675,0,6664
3129,5253,0,1618,0,6871
2888,5466,0,1646,0,7112
2658,5607,0,1735,0,7342
2543,5641,0,1816,0,7457
2513,5549,0,1938,0,7487
2602,5414,0,1984,0,7398
2769,5244,0,1987,0,7231
2867,5024,0,2109,0,7133
3088,4812,0,2100,0,6912
3244,4585,0,2171,0,6756
3514,4398,0,2088,0,6486
3726,4245,0,2029,0,6274
3986,4217,0,1797,0,6014
4052,4287,0,1661,0,5948
3914,4412,0,1674,0,6086
3743,4570,0,1687,0,6257
3566,4756,0,1678,0,6434
3413,4961,0,1626,0,6587
3278,5115,0,1607,0,6722
3110,5271,0,1619,0,6890
2942,5331,0,1727,0,7058
2904,5356,0,1740,0,7096
2870,5355,0,1775,0,7130
2863,5286,0,1851,0,7137
2910,5184,0,1906,0,7090
3009,5069,0,1922,0,6991
3063,4940,0,1997,0,6937
3206,4841,0,1953,0,6794
3308,4772,0,1920,0,6692
3357,4726,0,1917,0,6643
3339,4701,0,1960,0,6661
3332,4713,0,1955,0,6668
3315,4758,0,1927,0,6685
3285,4823,0,1892,0,6715
3250,4872,0,1878,0,6750
3195,4889,0,1916,0,6805
3263,4910,0,1827,0,6737
3319,4923,0,1758,0,6681
3262,4944,0,1794,0,6738
3239,4972,0,1789,0,6761
3205,4994,0,1801,0,6795
3107,4980,0,1913,0,6893
3103,4983,0,1914,0,6897
3085,4955,0,1960,0,6915
3134,4901,0,1965,0,6866
3218,4847,0,1935,0,6782
3373,4772,0,1855,0,6627
3458,4711,0,1831,0,6542
3497,4712,0,1791,0,6503
3504,4760,0,1736,0,6496
3435,4855,0,1710,0,6565
3313,4905,0,1782,0,6687
3231,5002,0,1767,0,6769
3124,5133,0,1743,0,6876
3010,5268,0,1722,0,6990
2845,5361,0,1794,0,7155
2747,5428,0,1825,0,7253
2624,5460,0,1916,0,7376
2660,5423,0,1917,0,7340
2694,5290,0,2016,0,7306
2804,5109,0,2087,0,7196
2888,4911,0,2201,0,7112
3069,4710,0,2221,0,6931
3207,4540,0,2253,0,6793
3421,4381,0,2198,0,6579
3636,4261,0,2103,0,6364
3840,4211,0,1949,0,6160
3928,4228,0,1844,0,6072
3909,4298,0,1793,0,6091
3800,4396,0,1804,0,6200
3742,4532,0,1726,0,6258
3561,4730,0,1709,0,6439
3309,5001,0,1690,0,6691
3101,5225,0,1674,0,6899
2856,5356,0,1788,0,7144
2647,5374,0,1979,0,7353
2635,5353,0,2012,0,7365
2750,5237,0,2013,0,7250
2919,5031,0,2050,0,7081
3118,4838,0,2044,0,6882
3226,4689,0,2085,0,6774
3334,4605,0,2061,0,6666
3435,4479,0,2086,0,6565
3628,4403,0,1969,0,6372
3671,4336,0,1993,0,6329
3752,4343,0,1905,0,6248
3746,4401,0,1853,0,6254
3707,4507,0,1786,0,6293
3590,4678,0,1732,0,6410
3439,4805,0,1756,0,6561
3371,4865,0,1764,0,6629
3236,4984,0,1780,0,6764
3062,5092,0,1846,0,6938
2920,5173,0,1907,0,7080
2826,5207,0,1967,0,7174
2849,5179,0,1972,0,7151
2938,5088,0,1974,0,7062
2999,4998,0,2003,0,7001
3109,4919,0,1972,0,6891
3186,4854,0,1960,0,6814
3221,4797,0,1982,0,6779
3244,4743,0,2013,0,6756
3284,4724,0,1992,0,6716
3358,4758,0,1884,0,6642
3344,4754,0,1902,0,6656
3360,4780,0,1860,0,6640
3284,4824,0,1892,0,6716
3234,4911,0,1855,0,6766
3138,4979,0,1883,0,6862
3065,5009,0,1926,0,6935
3047,5010,0,1943,0,6953
3078,4990,0,1932,0,6922
3094,4962,0,1944,0,6906
3065,4970,0,1965,0,6935
3025,5004,0,1971,0,6975
3040,5063,0,1897,0,6960
3016,5130,0,1854,0,6984
2911,5198,0,1891,0,7089
2902,5197,0,1901,0,7098
2839,5205,0,1956,0,7161
2870,5133,0,1997,0,7130
2894,5035,0,2071,0,7106
